375	-0.0844758	0.100723	0.860796
377	-0.0337098	0.113206	0.853716
378	-0.310698	0.121072	0.691732
382	0.395905	0.308161	0.783007
383	0.214284	-0.0674586	1.26303
384	0.186828	-0.0573914	1.22969
387	-0.205656	0.117429	0.773369
393	-0.440071	0.0692217	0.83604
394	-0.291082	0.0326101	0.752013
395	-0.341339	0.104178	0.72907
396	0.0396622	0.185343	0.806948
404	0.350785	0.191578	0.894907
406	0.451063	0.219172	0.893484
408	0.203467	-0.4633	1.25529
411	-0.407928	0.0447787	0.820577
412	0.400448	0.203794	0.875379
414	0.0981352	-0.0898313	1.22701
418	-0.292766	0.114438	0.647759
419	-0.331695	0.112218	0.67351
421	0.189	0.221687	0.79189
425	0.515951	-0.054682	1.17348
431	0.0179638	0.155193	0.83573
435	0.0878713	0.12538	0.866889
436	0.116864	-0.0775124	1.02268
437	0.0991449	-0.0827624	1.19823
439	-0.294721	0.0500129	0.87598
442	-0.00797655	0.103062	0.871772
446	0.0692589	0.20277	0.703634
447	0.352979	0.215476	0.856841
449	0.0979963	-0.155849	1.33808
452	-0.518813	-0.072286	1.02883
454	-0.300289	0.0917007	0.642134
456	0.189887	-0.0654594	1.27239
457	-0.190327	-0.391488	1.27936
461	0.109796	0.147801	0.848172
465	0.356001	0.167786	0.914828
467	0.313993	-0.1466	1.23219
469	0.511665	-0.0476242	1.14702
476	0.325097	-0.232568	1.18994
478	-0.128097	-0.0718115	1.22119
642	0.0128356	-0.518556	1.27568
479	-0.523767	-0.132024	0.968275
482	-0.364858	-0.253852	1.39154
491	-0.0511777	0.0807493	0.851594
492	-0.13771	0.0911588	0.880572
494	0.497039	0.250871	0.839731
495	0.342114	0.295621	0.77442
497	0.315355	-0.0266893	1.22914
498	-0.373608	0.0504682	0.792929
504	0.32265	-0.123757	1.19211
509	0.215069	0.202509	0.821295
510	0.206429	0.176973	0.854965
511	0.0419525	0.116997	0.861745
518	0.212835	-0.528912	1.38676
526	0.464628	0.226023	0.897718
528	0.404485	0.0636244	1.24794
530	0.0679246	0.171836	0.853186
531	0.538581	0.0554443	1.22804
534	-0.108588	0.0808317	0.8905
538	-0.206912	-0.368889	1.33722
539	0.182257	-0.44808	1.17764
540	-0.368012	0.0491151	0.784774
542	-0.318737	0.0368091	0.821801
543	-0.271825	0.110672	0.817258
546	0.277769	-0.530905	1.4768
547	0.325049	-0.152659	1.26663
551	-0.157601	-0.176034	1.3895
552	0.408722	0.0195063	1.22078
553	0.624533	0.052996	1.24876
554	-0.129958	-0.349931	1.52347
555	-0.372883	-0.000894665	0.860857
557	-0.271319	0.076068	0.79788
561	-0.263919	0.108811	0.794075
569	-0.30918	-0.498944	1.33795
570	-0.325284	-0.272611	1.2733
571	-0.19032	0.0780606	0.881476
581	0.526479	0.0959489	1.28036
584	-0.208581	-0.368317	1.34694
585	-0.505705	-0.0577398	1.01841
587	0.0728939	-0.0861377	1.33003
588	-0.356676	0.0494996	0.771007
589	0.561725	0.108882	1.2446
590	0.163074	0.175137	0.872781
595	0.204726	0.230191	0.809071
596	-0.255088	-0.300086	1.59842
607	0.543777	0.195857	1.0381
608	-0.125352	0.113467	0.814525
610	-0.259281	0.0657577	0.925641
611	0.384547	0.271929	0.780955
617	-0.205104	-0.355001	1.33036
619	-0.127274	-0.0660235	1.2251
622	-0.369055	0.000802602	0.849958
624	-0.184753	0.148923	0.893448
625	-0.460317	-0.347947	1.20071
626	-0.0497735	0.0823263	0.854227
633	0.0611281	0.138035	0.861972
635	-0.203275	-0.245034	1.3977
653	0.541988	0.199714	1.02467
660	-0.377675	0.0227116	0.779995
664	-0.62613	-0.386656	1.36385
665	0.262712	-0.490258	1.37904
666	0.28916	-0.601593	1.43094
669	0.0899772	0.129816	0.86361
677	-0.261049	0.108788	0.787619
679	0.368498	-0.203881	1.24783
680	0.614078	0.153515	1.03666
681	-0.586462	-0.221446	1.25847
683	-0.270084	0.0065774	0.950918
686	-0.0141204	-0.513313	1.24438
687	-0.388733	-0.333784	1.26992
688	-0.385664	-0.350703	1.25195
691	0.00714486	-0.556424	1.36262
692	-0.01474	-0.518796	1.25382
695	0.212288	-0.0682684	1.26159
644	0.0271594	-0.121977	1.06236
696	0.349863	-0.07998	1.34371
706	-0.372764	-0.414563	1.21386
707	-0.475463	-0.483986	1.31312
710	-0.144029	-0.509257	1.26104
711	0.5944	0.184173	1.05006
714	-0.141703	-0.250177	1.50128
718	0.306728	-0.205983	1.27956
721	-0.336957	0.0968125	0.635948
723	-0.547504	-0.406317	1.40113
724	-0.212891	0.121425	0.799201
725	-0.57681	-0.295193	1.24553
726	0.544838	0.0546745	1.24018
728	-0.00908607	0.17613	0.805743
737	-0.216134	0.0460032	0.930995
741	0.132115	-0.122878	1.32234
742	-0.329069	-0.229125	1.26555
747	0.632511	0.0114763	1.25655
748	0.144824	0.139871	0.907853
749	0.405313	0.0616688	1.24496
753	-0.194202	-0.342302	1.29105
755	-0.593868	-0.378756	1.29198
757	0.628124	0.125729	1.25515
758	-0.112912	0.146413	0.794409
760	0.320174	-0.234295	1.20685
761	0.296169	-0.54907	1.60828
764	0.26536	-0.0972743	1.26158
765	0.531709	0.0920699	1.26891
767	0.407932	0.0619858	1.22943
776	0.316808	-0.15862	1.3019
780	-0.0619458	-0.544246	1.29016
781	-0.190198	0.139853	0.75113
782	-0.120967	0.156523	0.850759
784	0.185359	0.219628	0.780768
790	-0.288411	-0.281412	1.53632
794	-0.0343222	0.115804	0.860618
795	0.362456	0.219865	0.860719
798	0.235679	0.157729	0.882735
801	0.344811	0.21228	0.861164
802	-0.140597	-0.163487	1.32993
805	-0.219148	0.0290813	0.780479
806	-0.296047	0.0515173	0.890885
807	-0.291635	0.086937	0.738587
811	0.215603	0.185311	0.883242
816	0.397509	0.228451	0.861074
820	0.0595305	-0.502916	1.26671
821	-0.338406	-0.412673	1.14503
831	-0.305854	-0.438985	1.31159
832	-0.569161	-0.323881	1.23752
837	-0.386761	0.043963	0.785369
839	0.369539	0.174106	0.931579
840	0.205402	0.230727	0.803958
848	0.354631	-0.0451196	1.25961
852	-0.582092	-0.365676	1.27966
854	0.667535	0.0334816	1.26294
877	0.429288	-0.113818	1.08544
878	0.73913	-0.206486	1.38241
887	0.476022	-0.0913066	1.11483
898	0.661438	-0.00094844	1.2461
900	-0.383886	-0.0129663	0.855053
907	-0.540705	-0.368317	1.35476
908	-0.299962	0.0569721	0.750268
909	0.0646182	0.145138	0.892604
910	0.667729	-0.00669	1.26089
914	0.234178	0.268951	0.800161
930	-0.00870579	0.176755	0.80961
932	0.141229	0.240695	0.7683
933	-0.285064	0.13356	0.692189
947	0.132086	0.232036	0.74939
958	-0.362543	-0.425675	1.21071
966	0.580477	0.203674	1.04439
969	-0.151888	0.0599142	0.893368
975	0.379896	0.29663	0.74909
980	0.636873	0.128739	1.28523
995	-0.218333	0.0865382	0.78897
997	-0.73413	-0.455266	1.58989
999	-0.301672	-0.28516	1.55074
1007	0.234737	0.209552	0.826471
1010	-0.284819	0.119539	0.737606
1012	-0.182906	-0.228693	1.34424
1013	0.631634	-0.0445586	1.27356
1016	-0.302436	0.0214668	0.889606
1017	-0.118263	-0.0599641	1.1877
1021	-0.59484	-0.340259	1.28881
1023	0.336338	-0.0899187	1.37043
1025	0.639289	0.068296	1.2981
1033	-0.159351	0.0936482	0.742284
1042	0.12731	0.191381	0.723033
1044	-0.245718	0.0654218	0.892333
1046	0.108323	0.146466	0.827231
1048	0.155933	0.161428	0.836505
1051	-0.113826	0.150414	0.812366
1052	0.298477	0.152468	0.935459
1054	-0.112591	0.148907	0.800213
1055	0.371461	-0.233393	1.20369
1061	-0.32564	0.0977766	0.821918
1062	0.328281	0.281426	0.745124
1063	-0.216027	0.0822547	0.775321
1064	-0.297142	0.0811602	0.873279
1068	-0.287459	0.171273	0.800021
1074	0.32832	0.283633	0.747424
1090	-0.233428	0.160293	0.698146
1098	-0.316268	0.14681	0.722051
1102	0.20692	-0.464436	1.26689
1108	0.0867254	0.195981	0.794393
1109	-0.810412	-0.478589	1.59096
1120	0.513818	-0.0609706	1.18543
1121	0.329518	-0.23659	1.20777
1130	0.458704	0.249014	0.860143
1134	0.267557	-0.0933011	1.31451
1135	0.382045	-0.180526	1.27191
1141	0.406059	0.182167	0.908601
1149	-0.328697	-0.229846	1.26645
1171	0.0148219	-0.135907	1.2231
1173	-0.1374	0.148252	0.734454
1189	-0.30412	0.0907013	0.766315
1193	0.0103987	-0.109076	1.2002
1195	-0.358444	-0.013497	0.809052
1198	0.192197	0.220619	0.792868
1219	0.538747	0.074333	1.29106
1225	0.368544	0.222691	0.871843
1235	-0.332611	0.0985743	0.69919
1204	0.380619	-0.00661828	1.235
1257	-0.612026	-0.484029	1.35967
1260	0.406487	0.195893	0.781097
1268	0.641966	-0.269582	1.43279
1273	0.0767362	0.213293	0.747155
1276	0.429005	-0.137785	1.12662
1282	0.447651	0.217381	0.890392
1283	0.497702	0.277051	0.813138
1286	-0.271633	-0.270065	1.49136
1290	0.150579	0.115699	0.934703
1305	0.308729	-0.161756	1.28028
1307	0.488279	-0.0649672	1.1203
1312	-0.16433	0.135635	0.804043
1315	-0.134959	-0.318931	1.52631
1323	0.0639455	0.144857	0.882053
1331	0.216063	0.20087	0.819499
1333	0.553196	-0.0595523	1.27152
1335	-0.375891	-0.420305	1.22257
1346	0.187261	0.145231	0.882621
1355	-0.270917	0.117076	0.710739
1359	0.452712	0.244899	0.849943
1360	-0.216282	0.0497172	0.914102
1373	-0.17015	0.0340922	0.965347
1378	0.615396	-0.0398464	1.23106
1382	-0.143822	-0.165207	1.32839
1393	0.168937	-0.538752	1.42318
1395	-0.299079	0.0911929	0.758638
1399	0.705599	-0.175959	1.38432
1404	0.159549	0.176101	0.864511
1421	0.0629186	-0.0818909	1.21689
1434	0.523728	0.274781	0.852531
1442	-0.614802	-0.481283	1.36498
1450	0.216547	0.203415	0.826644
1453	0.44328	0.241105	0.854138
1455	0.225895	0.251976	0.73932
1462	-0.404734	-0.372983	1.311
1465	0.346944	0.188836	0.889904
1467	0.516905	0.236085	0.87909
1468	0.545607	0.0525599	1.23777
1473	0.363051	-0.193081	1.20765
1485	0.447724	0.215725	0.886622
1490	-0.296493	0.0916209	0.751059
1493	0.352361	0.215447	0.855833
1502	0.262358	0.204379	0.861237
1506	-0.172063	-0.229669	1.54099
1511	0.710788	0.0190505	1.41138
1517	-0.609493	-0.545546	1.40985
1528	-0.153776	-0.172935	1.41109
1544	-0.254575	0.106003	0.772616
1546	0.0933933	-0.090846	1.2121
1556	0.694156	0.0185612	1.21529
1563	-0.29528	-0.52269	1.30331
1572	-0.4699	-0.47945	1.29643
1575	-0.20087	0.0781739	0.739585
1603	0.715346	0.027282	1.1415
1610	-0.13983	-0.0524586	1.19861
1611	0.630162	0.0515498	1.26165
1624	-0.678828	-0.53443	1.50373
1626	0.630145	0.0994675	1.03195
1638	0.187707	0.221654	0.790874
1657	0.08835	0.128302	0.870244
1663	0.450912	0.219665	0.878041
1675	0.115919	0.174239	0.808004
1677	0.236082	0.263815	0.771465
1679	-1.02604	-0.783007	1.96881
1687	-0.52519	-0.0221261	0.99349
1698	0.261316	0.20259	0.859927
1711	-0.43728	-0.448173	1.21345
1714	0.195392	0.162469	0.903296
1717	0.0783893	0.221393	0.769552
1731	-0.0620893	0.164156	0.813612
1738	0.0331945	-0.119425	1.19057
1770	0.132884	0.216514	0.772153
1776	0.156048	-0.111559	1.59171
1780	-0.175841	0.0998044	0.808095
1787	0.46754	0.251775	0.873242
1739	-0.401122	-0.0132676	0.886907
1742	0.524203	0.239695	0.8865
1792	-0.571837	-0.291491	1.21706
1793	0.301887	-0.201992	1.24001
1794	0.00363061	-0.152252	1.30374
1795	0.238437	0.159438	0.887648
1800	-0.0413365	-0.26166	1.377
1801	0.218927	-0.0646387	1.29627
1808	0.0328011	-0.0863755	1.15855
1818	-1.05804	-0.771545	1.99684
1831	-0.918494	-0.575345	1.76422
1832	0.386173	0.274494	0.784352
1833	-0.104673	0.0786038	0.85868
1840	-0.196828	0.0780716	0.907687
1842	0.617772	0.0608216	1.24829
1845	0.495457	0.313885	0.772676
1849	0.06759	0.152205	0.934685
1857	0.3657	-0.202012	1.23813
1861	0.449556	-0.118653	1.13688
1864	0.339194	-0.0769683	1.29575
1867	0.223611	-0.072355	1.33921
1876	-0.848338	-0.556049	1.70456
1881	0.0666986	0.162801	0.808679
1885	0.445561	0.32434	0.78618
1886	-0.595859	-0.462038	1.331
1889	0.457533	0.0202702	1.30992
1892	-0.485147	-0.350978	1.24526
1902	0.384169	-0.246911	1.27373
1904	-0.437993	-0.298178	1.16454
1909	-0.492193	-0.369864	1.51035
1920	0.432929	0.31178	0.755654
1924	0.600679	0.187459	1.05832
1925	0.0716821	0.213569	0.749612
1926	-0.108304	-0.300211	1.30756
1929	0.369714	-0.187007	1.39428
1933	-0.0229328	-0.34407	1.63521
1942	0.613838	0.153709	1.03073
1948	0.266932	-0.0892243	1.26782
1950	0.594017	0.185568	1.04912
1952	-0.527894	-0.0835451	1.09143
1956	-0.241573	0.0942525	0.863675
1964	-0.64059	-0.244889	1.36073
1969	-0.425056	-0.341551	1.31077
1971	-0.283465	-0.44168	1.23946
1974	-0.264181	0.0319665	0.91783
1975	-0.37906	-0.397239	1.27105
1989	0.615525	0.0836157	1.0667
1990	-0.12691	0.115737	0.829058
1992	0.469237	-0.119163	1.19104
1997	0.670342	0.00506028	1.27321
2003	-0.16953	0.0954111	0.775961
2011	-0.9343	-0.754462	2.03874
2015	0.633339	0.158114	1.0474
2017	0.0175234	-0.096789	1.21724
2018	-0.0409102	-0.1201	1.25047
2038	0.334655	-0.0465136	1.28296
2041	0.405403	0.20462	0.87351
2042	-0.241069	0.154853	0.687501
2045	-0.259779	-0.262458	1.48465
2005	0.189334	-0.117767	1.33199
2059	0.405751	0.181484	0.925252
2065	-0.285828	0.0523283	0.87198
2067	-0.192616	-0.352461	1.47413
2073	0.0688084	0.16742	0.834896
2075	0.387607	0.277759	0.793243
2076	-0.14047	0.0551992	0.803572
2091	0.666776	0.134773	1.0001
2092	0.545617	0.316904	0.791018
2093	0.551242	0.293924	0.826397
2095	0.596032	0.23094	0.923277
2099	-0.0080366	0.176494	0.803623
2101	0.20167	0.129276	0.95928
2104	0.494033	0.330581	0.760025
2110	0.49351	0.329314	0.758596
2111	0.210468	-0.0871537	1.23144
2119	0.13277	0.225619	0.725748
2122	0.362697	-0.197578	1.22693
2123	0.0391814	0.115486	0.89222
2130	0.566872	0.278059	0.868124
2131	0.527679	0.339189	0.835669
2132	0.496318	0.315254	0.775199
2137	0.214847	-0.0878505	1.2631
2141	-0.250241	-0.270905	1.47055
2149	0.542634	0.198706	1.02481
2151	-0.0842583	0.101156	0.862654
2162	0.698942	0.0227661	1.19751
2203	-0.428853	-0.472588	1.38161
2166	0.377585	-0.18655	1.27175
2173	0.545489	0.0804848	1.21635
2186	0.365524	-0.200614	1.2373
2188	0.0137649	-0.133841	1.21749
2210	0.500037	0.345656	0.755023
2223	0.571247	0.228364	0.969884
2224	0.552957	0.227872	0.965326
2230	0.570109	0.278986	0.887038
2240	0.690348	0.0061942	1.37032
2243	0.187794	0.219401	0.787786
2246	0.694202	0.0280959	1.23504
2247	-0.295554	-0.324217	1.75122
2248	0.403442	0.230755	0.858413
2250	0.537517	0.0942286	1.30897
2251	0.514418	0.234821	0.889434
2252	0.631499	0.128228	1.26141
2254	-0.100811	0.0774542	0.845432
2259	0.239032	0.214023	0.837294
2285	0.483044	-0.0928371	1.13248
2291	0.399693	0.228195	0.849673
2292	-0.078917	0.128448	0.826244
2294	0.622752	0.00816692	1.24316
2308	-0.10734	0.145832	0.787196
2316	0.44293	0.241351	0.85503
2322	-0.132694	-0.19429	1.36382
2329	-0.264383	0.00569599	0.931206
2336	0.766677	-0.179672	1.42616
2337	0.551741	0.109431	1.22597
2343	0.317724	-0.157501	1.28401
2351	0.330042	-0.0768039	1.27815
2354	-0.187665	-0.34712	1.46347
2365	-0.190962	-0.237524	1.41494
2367	0.321861	-0.226896	1.16553
2372	0.675695	0.135237	1.02358
2373	0.164676	0.188191	0.823215
2378	0.546043	0.31738	0.791528
2390	0.493305	0.326953	0.747565
2405	-0.23549	0.0921065	0.843489
2429	0.533888	0.100675	1.18672
2430	0.700655	-0.18348	1.3847
2452	-0.151548	-0.170028	1.34122
2453	0.68728	0.0210911	1.27937
2455	0.382093	0.271994	0.783192
2457	0.624331	0.300474	0.849134
2461	0.512282	0.353217	0.762822
2465	0.593523	0.328281	0.782302
2467	0.472168	0.213701	0.899298
2469	0.569355	0.304575	0.844711
2472	0.67833	0.00487588	1.32621
2473	0.671368	0.150704	1.02245
2474	0.666573	0.325297	0.950164
2482	0.669127	0.251881	0.936632
2485	0.69177	0.226689	1.01931
2487	0.68701	0.224888	1.02453
2488	0.671576	0.13494	1.00302
8267	0.682517	0.0970901	1.06398
2503	0.675207	0.0104617	1.30637
2505	0.611509	0.376112	0.745074
2510	0.396697	0.309774	0.781527
2521	0.510297	-0.0651087	1.20378
2528	0.514114	0.325071	0.788128
2534	0.677633	0.355031	0.802455
2536	0.624655	0.321768	0.855446
2540	0.754198	-0.0391486	1.08106
2541	0.648423	0.0911082	1.04865
2545	0.620249	0.384512	0.771436
2557	0.555328	0.32287	0.808947
2563	0.611218	0.236112	0.937693
2565	0.73588	0.0539855	1.07596
2575	-0.00146959	0.16631	0.76574
2576	0.607635	0.236352	0.929717
2597	0.513996	0.323482	0.786827
2610	-0.18889	0.077461	0.877985
2655	0.148354	0.142881	0.90324
2662	0.447839	0.245056	0.864817
2674	0.227802	-0.0781965	1.22218
2676	0.214801	-0.0865913	1.25325
2698	0.331062	0.286157	0.751953
2699	0.187315	0.145451	0.880205
2703	0.387507	-0.185876	1.31643
2712	0.0998724	-0.138355	1.18149
2845	0.334981	-0.160267	1.29821
2733	0.704926	0.473931	0.765567
2740	0.82025	0.196074	0.976345
2742	0.717634	0.340691	0.881603
2745	0.838978	0.221593	0.952216
2750	0.818371	0.347799	0.960419
2755	0.815153	0.219607	0.986141
2756	0.898565	-0.209347	1.16162
2777	0.778673	-0.159072	0.949104
2780	0.360728	0.216909	0.863963
2784	0.373375	-0.00873115	1.22159
2790	0.347119	0.311505	0.840656
2798	0.695743	0.329906	0.807063
2801	0.744431	-0.0321435	1.05862
2806	0.647134	0.350478	0.782618
2808	0.0256952	0.157067	0.826565
2813	0.618484	0.129233	1.19632
2821	0.783302	0.178785	0.989195
2827	-0.11497	-0.182612	1.34344
2829	0.494296	0.339394	0.731862
2830	0.653409	0.132688	0.965815
2831	-0.200756	-0.354599	1.39942
2835	0.599236	0.368802	0.742081
2837	0.0655802	0.139509	0.852992
2838	0.060856	0.229975	0.819475
2840	0.547061	0.0461494	1.24246
2852	0.330275	-0.143447	1.2456
2868	0.552713	0.0771303	1.26848
2872	0.686797	0.225093	1.01725
2881	0.174423	-0.121751	1.37984
2888	-0.0161588	0.169876	0.793457
2900	-0.0420304	-0.260676	1.35779
2912	-0.0325214	0.118481	0.868509
2915	0.563176	0.291557	0.793813
2921	0.835901	0.231545	0.965275
2926	0.597837	0.306075	0.823883
2960	1.11702	-0.197722	1.2212
2964	0.689051	0.43854	0.739182
2969	0.689308	0.237029	1.02618
2989	1.10312	-0.176965	1.16522
2997	0.600415	0.373794	0.756059
3002	-0.0514215	0.0869818	0.891681
3008	0.666614	0.461715	0.720075
3010	0.61938	0.347867	0.829527
3027	0.674936	0.437498	0.720993
3032	0.403243	0.228891	0.856785
3039	0.207816	-0.0808774	1.25322
3041	0.554327	0.268822	0.859856
3046	0.72334	0.33118	0.893701
3055	0.66217	0.249262	0.918799
3065	0.160374	0.176605	0.864896
3071	0.0435524	0.110566	0.846311
3073	-0.0255201	0.107906	0.80555
3077	-0.273251	-0.263168	1.52397
3090	0.520001	-0.0613244	1.1956
3093	-0.00451493	0.0919648	0.869344
3113	0.490974	0.329194	0.750391
3120	0.697186	0.301186	0.878896
3128	0.603269	0.34558	0.780716
3134	0.326085	-0.0441591	1.33168
3144	0.610035	0.350185	0.797531
3149	0.566302	0.301338	0.834416
3151	0.288304	0.175846	0.909921
3160	0.753317	0.328391	0.8745
3162	0.69352	0.332084	0.815531
3168	0.537937	0.0760784	1.22812
3184	0.20522	0.237115	0.834612
3190	0.648285	0.0296384	1.27642
3194	0.381623	0.272934	0.78923
3207	0.686452	0.462638	0.720183
3208	1.00678	0.115857	1.0076
3209	0.683325	0.0978414	1.0414
3210	0.220528	0.280815	0.856044
3211	0.941604	0.143986	1.00169
3213	0.870627	0.216696	0.969055
3214	0.384895	0.405687	0.649594
3222	0.380389	-0.0139576	1.29161
3263	0.900895	0.565595	0.68041
3272	0.734044	-0.0157239	1.25622
3281	0.681045	0.434093	0.729508
3284	0.464349	-0.100775	1.14519
3287	1.0049	0.297574	0.894869
3297	0.377486	0.410417	0.653826
3302	0.709092	0.311968	0.896995
3309	0.522351	-0.0594032	1.21992
3314	0.866474	0.215335	0.964423
3333	0.690708	0.227476	1.02919
3335	1.00125	0.281197	0.933392
3353	0.273238	-0.0458815	1.12886
3363	0.32812	-0.0675246	1.21988
3366	1.33488	0.0509639	1.03766
3373	0.706547	0.351019	0.882687
3382	1.21639	0.280615	0.923444
3389	0.670205	0.35107	0.76239
3451	0.814381	0.193171	0.975334
3412	0.47455	0.232347	0.958942
3416	1.06184	0.408475	0.915895
3427	1.00418	0.553348	0.665638
3428	0.892092	0.555548	0.66517
3431	1.07363	0.440148	0.930706
3432	0.811458	0.344547	0.963804
3434	1.10137	0.479403	0.812535
3436	1.05852	0.435003	0.920428
3438	0.605871	0.376549	0.760079
3442	0.89935	0.569471	0.662356
3443	0.384266	0.294657	0.733821
3444	0.906019	0.527943	0.681354
3445	0.891797	0.559714	0.687953
3449	1.33167	0.0555744	1.03503
3450	1.20238	0.273058	0.929477
3480	0.615084	0.310081	0.8161
3487	1.06455	0.448284	0.885855
3493	0.994934	0.264165	0.923871
3494	0.652031	0.35298	0.791917
3499	0.490588	-0.0701105	1.13519
3500	0.649674	0.0178486	1.14322
3502	0.597799	0.332975	0.796388
3503	0.542436	0.306591	0.737683
3506	0.858426	0.216406	0.951929
3508	1.07229	0.450435	0.887505
3510	0.536809	0.0751284	1.23072
3515	0.773087	0.331155	0.920346
3517	1.40899	0.0637081	1.02529
3521	0.537226	0.0748296	1.24873
3532	1.45373	0.129815	1.09041
3537	0.898288	0.568077	0.645987
3539	1.41127	0.0630322	1.03957
3541	0.757649	0.342731	0.904671
3543	0.453771	-0.11005	1.15176
3544	0.507096	0.267001	0.834915
3551	1.08428	0.415441	0.939949
3563	0.736879	-0.0249166	1.19521
3564	1.22007	0.10568	1.20891
3577	0.713946	0.311493	0.878468
3585	0.893966	0.597663	0.579439
3588	1.0095	0.296679	0.922092
3591	0.329401	0.285024	0.751136
3601	1.04344	0.442977	0.88939
3605	0.553647	0.0897281	1.27096
3616	1.53826	0.20947	1.06106
3618	0.706173	0.299472	0.956983
3620	1.47641	0.625573	0.810598
3638	0.885336	0.608733	0.553096
3640	1.39797	0.396988	1.03551
3642	0.730838	0.299809	0.911266
3643	0.689987	0.0949281	1.07594
3645	1.70916	0.246179	0.973046
3646	1.7278	0.0720601	1.12291
3659	1.34137	0.42668	0.989023
3661	1.38355	0.607332	0.752702
3664	0.515469	0.0819605	1.22959
3669	1.22864	0.631086	0.693643
3670	1.55141	0.516474	0.938657
3671	1.08835	0.592177	0.686271
3674	1.66553	0.338235	1.01928
3676	1.47776	0.339351	1.0284
3688	1.34474	0.594389	0.745251
3692	0.60251	0.377292	0.765339
3693	0.822348	0.197864	0.987145
3694	1.57138	0.183456	1.11507
3696	1.61815	0.293836	0.958605
3699	1.03878	0.589053	0.628726
3700	1.08579	0.567588	0.610173
3701	0.56744	0.233176	1.06311
3702	0.621084	0.298502	0.854527
3703	0.602821	0.285071	0.877591
3706	0.881639	0.603975	0.543782
3715	1.38521	0.59915	0.758392
3719	1.28928	0.556169	0.767526
3720	1.21723	0.509529	0.764858
3725	1.40909	0.392157	1.07037
3728	0.733683	-0.00924101	1.23206
3730	1.33193	0.586551	0.739807
3732	0.554651	0.316813	0.785058
3736	1.30564	0.566474	0.782489
3741	1.25175	0.531963	0.812081
3748	1.17696	0.554916	0.665289
3749	1.33634	0.520328	0.828684
3750	1.69469	0.0904995	1.43765
3754	1.07056	0.406248	0.894982
3760	0.599006	0.37494	0.758548
3762	1.05797	0.434187	0.894403
3779	1.07181	0.412619	0.924971
3792	1.08323	0.566342	0.607348
3798	1.3987	0.404697	0.999437
3801	1.38827	0.390993	1.02983
3807	1.01074	0.266546	0.984455
3809	1.00814	0.554865	0.656954
3810	0.666885	0.464131	0.726025
4989	-0.340016	-0.320672	1.12369
3814	1.19301	0.558743	0.775488
3826	1.56914	0.188392	1.09359
3829	0.600489	0.281459	0.859975
3836	1.40982	0.3907	0.991418
3840	1.70637	0.19429	0.915065
3841	1.78083	0.472881	0.902925
3842	1.09727	0.47718	0.793207
3846	0.574161	0.128514	1.09702
3848	1.82717	0.400049	0.947824
3852	0.696697	0.147789	1.12135
3855	1.81499	0.0989644	0.897535
3857	1.35742	0.602979	0.748935
3858	1.01977	0.303372	0.916685
