1111111127505620000 	-0.110372	0.26424	0.207228	-0.0684112	-0.286315	0.046107	0.954577
1111111127538940000 	-0.110433	0.264502	0.207853	-0.0690385	-0.285544	0.0467487	0.954732
1111111127572260000 	-0.110404	0.263426	0.208639	-0.0702429	-0.285373	0.0465085	0.954707
1111111127605560000 	-0.109614	0.263349	0.208463	-0.0702164	-0.285883	0.0470934	0.954528
1111111127638880000 	-0.110024	0.26379	0.208285	-0.0698121	-0.285187	0.0474974	0.954745
1111111127672200000 	-0.110288	0.263789	0.208088	-0.0696746	-0.284727	0.0475839	0.954888
1111111127705500000 	-0.110729	0.263207	0.208563	-0.0705311	-0.284662	0.0469317	0.954877
1111111127738820000 	-0.110441	0.262979	0.208253	-0.0700762	-0.285652	0.0460926	0.954656
1111111127772120000 	-0.110356	0.262249	0.208293	-0.0700038	-0.285927	0.0453936	0.954612
1111111127805440000 	-0.110599	0.262608	0.208398	-0.0693407	-0.286351	0.0442339	0.954588
1111111127838760000 	-0.111166	0.261013	0.208658	-0.0694525	-0.286749	0.042268	0.95455
1111111127872060000 	-0.111462	0.26047	0.208288	-0.0690267	-0.286878	0.0414128	0.954579
1111111127905380000 	-0.112521	0.260141	0.207793	-0.0681565	-0.286532	0.0399931	0.954806
1111111127938700000 	-0.113345	0.259365	0.20785	-0.0677486	-0.285826	0.0389572	0.955089
1111111127972000000 	-0.113608	0.258406	0.206751	-0.0667667	-0.285943	0.0382303	0.955153
1111111128005320000 	-0.11364	0.257287	0.205966	-0.0654102	-0.286399	0.0373983	0.955143
1111111128038640000 	-0.113335	0.255881	0.205784	-0.0658238	-0.286041	0.0388379	0.955165
1111111128071940000 	-0.112807	0.255965	0.204442	-0.0636015	-0.286837	0.03923	0.95506
1111111128105260000 	-0.111899	0.254285	0.204091	-0.0635737	-0.287645	0.0409637	0.954747
1111111128138560000 	-0.111935	0.253362	0.20337	-0.0623599	-0.288087	0.0409826	0.954692
1111111128171880000 	-0.111077	0.251927	0.203449	-0.0624829	-0.288821	0.0413854	0.954445
1111111128205200000 	-0.109919	0.25067	0.20325	-0.062549	-0.289673	0.0420795	0.954152
1111111128238500000 	-0.110571	0.249696	0.20269	-0.0620298	-0.289782	0.040975	0.954201
1111111128271820000 	-0.110719	0.247908	0.203016	-0.0632472	-0.289607	0.0403539	0.954201
1111111128305140000 	-0.111611	0.247942	0.202468	-0.062087	-0.289348	0.0394774	0.954392
1111111128338440000 	-0.110462	0.246766	0.20168	-0.0612359	-0.290727	0.0398645	0.954012
1111111128371760000 	-0.111782	0.246178	0.20055	-0.059428	-0.290747	0.0378017	0.954204
1111111128405060000 	-0.11178	0.24343	0.201023	-0.0600928	-0.291216	0.0361312	0.954084
1111111128438380000 	-0.11231	0.242416	0.200208	-0.0589388	-0.290982	0.0353087	0.954258
1111111128471700000 	-0.112186	0.242739	0.198209	-0.0567352	-0.290797	0.0360018	0.954422
1111111128505000000 	-0.112283	0.241321	0.19844	-0.0564101	-0.289963	0.0365632	0.954674
1111111128538320000 	-0.112687	0.24028	0.197797	-0.0557179	-0.289845	0.0359459	0.954774
1111111128571640000 	-0.112113	0.239397	0.196796	-0.0547709	-0.290496	0.0364212	0.954613
1111111128604940000 	-0.112511	0.238919	0.195723	-0.053704	-0.290293	0.0365413	0.954731
1111111128638260000 	-0.112305	0.238203	0.195292	-0.0532779	-0.290217	0.0375474	0.954739
1111111128671580000 	-0.111716	0.236963	0.194749	-0.0536636	-0.290638	0.0389599	0.954532
1111111128704880000 	-0.111167	0.236914	0.19415	-0.0527645	-0.291178	0.0395761	0.954392
1111111128738200000 	-0.1111	0.23573	0.1933	-0.0527188	-0.291341	0.0399339	0.95433
1111111128771500000 	-0.112068	0.23538	0.193218	-0.0517947	-0.291199	0.0391841	0.954455
1111111128804820000 	-0.112452	0.234028	0.192823	-0.0511816	-0.29165	0.0383253	0.954386
1111111128838140000 	-0.111533	0.23306	0.192779	-0.0512298	-0.291985	0.0392216	0.954244
1111111128871440000 	-0.110491	0.231871	0.191742	-0.0506486	-0.292773	0.0401089	0.953997
1111111128904760000 	-0.110578	0.231806	0.190768	-0.0490774	-0.292829	0.0406873	0.954037
1111111128938080000 	-0.110761	0.2304	0.190105	-0.048565	-0.292902	0.0397255	0.954082
1111111128971380000 	-0.110554	0.229299	0.189772	-0.0484712	-0.293189	0.0391437	0.954022
1111111129004700000 	-0.111048	0.229493	0.189427	-0.0469605	-0.292968	0.0387515	0.954182
1111111129038020000 	-0.111008	0.227879	0.188947	-0.0466723	-0.292565	0.0393155	0.954296
1111111129071320000 	-0.109862	0.226428	0.188673	-0.0468763	-0.29337	0.0392442	0.954042
1111111129104640000 	-0.110254	0.226226	0.187693	-0.0452672	-0.293138	0.0397366	0.954171
1111111129137940000 	-0.110042	0.224573	0.187651	-0.0449335	-0.293009	0.0401761	0.954208
1111111129171260000 	-0.110848	0.223722	0.186872	-0.0442396	-0.292177	0.04036	0.954488
1111111129204580000 	-0.110164	0.222278	0.186365	-0.0443017	-0.292201	0.0414588	0.95443
1111111129237880000 	-0.11037	0.221158	0.186878	-0.0451331	-0.292235	0.0411758	0.954393
1111111129271200000 	-0.110864	0.219841	0.187431	-0.0460863	-0.292087	0.0402403	0.954433
1111111129304520000 	-0.111701	0.218508	0.188361	-0.0473105	-0.291693	0.0384567	0.954567
1111111129337820000 	-0.111802	0.218683	0.188147	-0.0464598	-0.291568	0.0383544	0.954651
1111111129371140000 	-0.111423	0.217381	0.187934	-0.0464381	-0.292438	0.0391661	0.954353
1111111129404460000 	-0.110772	0.216725	0.187745	-0.0467001	-0.292989	0.0397729	0.954146
1111111129437760000 	-0.110824	0.216301	0.187846	-0.0455809	-0.292814	0.0395468	0.954263
1111111129471080000 	-0.110688	0.213566	0.187801	-0.0467	-0.29365	0.038891	0.953979
1111111129504380000 	-0.111101	0.212908	0.18742	-0.0459748	-0.293676	0.0382841	0.954031
1111111129537700000 	-0.111054	0.211924	0.187101	-0.0448856	-0.293992	0.0385207	0.953976
1111111129571020000 	-0.110935	0.210637	0.187553	-0.0449028	-0.294095	0.0385211	0.953944
1111111129604320000 	-0.111173	0.208922	0.187413	-0.0446623	-0.293977	0.0384447	0.953994
1111111129637640000 	-0.11154	0.207857	0.186847	-0.0439293	-0.293992	0.038009	0.954041
1111111129670960000 	-0.112094	0.206124	0.187317	-0.0446049	-0.293605	0.0370371	0.954167
1111111129704260000 	-0.113161	0.20417	0.186971	-0.0457737	-0.292767	0.0357243	0.954419
1111111129737580000 	-0.113443	0.202508	0.187223	-0.0461909	-0.292441	0.0346424	0.954539
1111111129770880000 	-0.112921	0.198813	0.187965	-0.0476799	-0.293362	0.0331206	0.954237
1111111129804200000 	-0.112725	0.197966	0.18736	-0.047613	-0.293276	0.0338442	0.954242
1111111129837520000 	-0.112092	0.198785	0.186829	-0.0452289	-0.293304	0.0353082	0.954296
1111111129870820000 	-0.111859	0.197665	0.186654	-0.0449946	-0.293381	0.0356537	0.95427
1111111129904140000 	-0.111852	0.195058	0.185966	-0.0451875	-0.293598	0.0357029	0.954193
1111111129937460000 	-0.111138	0.193964	0.185809	-0.0446442	-0.293935	0.0367606	0.954074
1111111129970760000 	-0.110852	0.192815	0.185291	-0.0438828	-0.29432	0.0370241	0.953981
1111111130004080000 	-0.11073	0.191371	0.184941	-0.0437337	-0.294446	0.0372587	0.953939
1111111130037400000 	-0.109831	0.19096	0.184548	-0.0428923	-0.295111	0.0387036	0.953715
1111111130070700000 	-0.109745	0.189677	0.183561	-0.0416927	-0.295111	0.0399081	0.953718
1111111130104020000 	-0.110377	0.189473	0.183004	-0.0409154	-0.295131	0.0399927	0.953742
1111111130137320000 	-0.110551	0.187985	0.182375	-0.0404341	-0.295349	0.040578	0.95367
1111111130170640000 	-0.110838	0.189157	0.182099	-0.0379564	-0.295232	0.0408103	0.953799
1111111130203960000 	-0.110694	0.186577	0.181416	-0.038417	-0.295719	0.0411706	0.953614
1111111130237260000 	-0.110826	0.184872	0.180342	-0.0378489	-0.295965	0.0413179	0.953554
1111111130270580000 	-0.111961	0.184186	0.17973	-0.0371926	-0.295582	0.0409268	0.953716
1111111130303900000 	-0.111776	0.182507	0.17947	-0.0375638	-0.295551	0.0415279	0.953684
1111111130337200000 	-0.112586	0.182991	0.179003	-0.0356677	-0.29498	0.0413856	0.95394
1111111130370520000 	-0.112287	0.181287	0.178475	-0.0362914	-0.295295	0.0420611	0.953789
1111111130403840000 	-0.112518	0.181164	0.177982	-0.0352985	-0.295797	0.0419871	0.953674
1111111130437140000 	-0.11257	0.178841	0.177351	-0.0362225	-0.296479	0.0432426	0.953372
1111111130470460000 	-0.112002	0.177677	0.177549	-0.0367977	-0.296913	0.0441626	0.953173
1111111130503760000 	-0.11185	0.178011	0.177563	-0.0352055	-0.297067	0.0442105	0.953183
1111111130537080000 	-0.112266	0.176326	0.177833	-0.0352974	-0.296903	0.0447234	0.953206
1111111130570400000 	-0.1127	0.175558	0.177581	-0.0352054	-0.297447	0.0454693	0.953005
1111111130603700000 	-0.112096	0.174342	0.176666	-0.0353215	-0.298289	0.0455209	0.952735
1111111130637020000 	-0.113205	0.173984	0.176809	-0.0349558	-0.298192	0.0461375	0.952749
1111111130670340000 	-0.113129	0.17347	0.176028	-0.0342752	-0.298417	0.0462794	0.952697
1111111130703640000 	-0.113904	0.17236	0.175622	-0.0344837	-0.298342	0.0462239	0.952715
1111111130736960000 	-0.114261	0.171863	0.175631	-0.0343367	-0.298397	0.0463365	0.952698
1111111130770280000 	-0.114294	0.170654	0.175538	-0.034793	-0.298915	0.046465	0.952513
1111111130803580000 	-0.114773	0.169528	0.175351	-0.0343237	-0.29893	0.0460684	0.952544
1111111130836900000 	-0.11484	0.168195	0.174493	-0.0344034	-0.2993	0.0465708	0.952401
1111111130870200000 	-0.114739	0.16714	0.17424	-0.0340816	-0.299618	0.0470089	0.952291
1111111130903520000 	-0.114897	0.166032	0.173648	-0.0334067	-0.299724	0.0476278	0.95225
1111111130936840000 	-0.116259	0.164425	0.173481	-0.0326645	-0.299284	0.0461448	0.952488
1111111130970140000 	-0.116293	0.163492	0.173801	-0.0318676	-0.299378	0.0454338	0.952519
1111111131003460000 	-0.116434	0.16214	0.172704	-0.032126	-0.299831	0.0445701	0.952409
1111111131036780000 	-0.116281	0.159577	0.171996	-0.0332237	-0.300663	0.0448939	0.952094
1111111131070080000 	-0.116459	0.158315	0.171744	-0.0331909	-0.301076	0.0446509	0.951976
1111111131103400000 	-0.116962	0.158345	0.171277	-0.0320347	-0.301249	0.0445693	0.951964
1111111131136700000 	-0.116433	0.156261	0.171162	-0.0325285	-0.301409	0.0450667	0.951874
1111111131170020000 	-0.116076	0.1559	0.170961	-0.0316239	-0.301965	0.0450265	0.95173
1111111131203340000 	-0.115697	0.154813	0.170447	-0.0310287	-0.302309	0.0462006	0.951584
1111111131236640000 	-0.115598	0.154509	0.169926	-0.0305305	-0.302835	0.0469928	0.951394
1111111131269960000 	-0.115009	0.153301	0.169778	-0.0306149	-0.303565	0.0470897	0.951154
1111111131303280000 	-0.115042	0.151279	0.169381	-0.030519	-0.304386	0.0461663	0.95094
1111111131336580000 	-0.115331	0.14994	0.169137	-0.0302825	-0.304976	0.0449692	0.950816
1111111131369900000 	-0.115714	0.148319	0.169092	-0.0304199	-0.306031	0.0431667	0.950556
1111111131403220000 	-0.116112	0.146156	0.168962	-0.0303951	-0.306679	0.0415748	0.950419
1111111131436520000 	-0.116644	0.144824	0.16805	-0.0303535	-0.307487	0.0393445	0.950254
1111111131469840000 	-0.1168	0.143654	0.16787	-0.0300388	-0.307875	0.0386789	0.950166
1111111131503140000 	-0.116564	0.140979	0.167711	-0.0304791	-0.308319	0.0390349	0.949993
1111111131536460000 	-0.116893	0.139897	0.167045	-0.0291525	-0.308332	0.0392665	0.950021
1111111131569780000 	-0.118259	0.140686	0.165928	-0.0271559	-0.30751	0.0395294	0.950335
1111111131603080000 	-0.118754	0.138598	0.165446	-0.0267605	-0.307244	0.0397171	0.950425
1111111131636400000 	-0.118116	0.138627	0.165263	-0.0249253	-0.307795	0.0401385	0.950279
1111111131669720000 	-0.117784	0.13699	0.164038	-0.0245354	-0.30852	0.0408022	0.950026
1111111131703020000 	-0.117669	0.134636	0.164221	-0.0245765	-0.308781	0.0409627	0.949933
1111111131736340000 	-0.118133	0.134607	0.16322	-0.0239881	-0.308718	0.041859	0.949929
1111111131769660000 	-0.118747	0.133466	0.16273	-0.0237869	-0.308674	0.0409591	0.949988
1111111131802960000 	-0.118887	0.131554	0.162839	-0.0248555	-0.308674	0.0408316	0.949966
1111111131836280000 	-0.118747	0.129367	0.162965	-0.0248508	-0.309119	0.0392384	0.949888
1111111131869580000 	-0.119326	0.128593	0.161996	-0.0240973	-0.308906	0.0386395	0.950002
1111111131902900000 	-0.118837	0.127979	0.161417	-0.0230955	-0.309196	0.0392031	0.949909
1111111131936220000 	-0.118099	0.127429	0.160165	-0.0222065	-0.309645	0.0412305	0.949698
1111111131969520000 	-0.117263	0.1258	0.160887	-0.0219956	-0.309685	0.0434585	0.949591
1111111132002840000 	-0.117737	0.124846	0.158979	-0.0214428	-0.309296	0.0451458	0.949651
1111111132036160000 	-0.117475	0.123244	0.159161	-0.0215718	-0.308817	0.0451648	0.949804
1111111132069460000 	-0.116688	0.1224	0.158557	-0.021656	-0.308674	0.0456582	0.949825
1111111132102780000 	-0.117416	0.121132	0.157119	-0.0213293	-0.307851	0.0452788	0.950117
1111111132136080000 	-0.117545	0.120123	0.156298	-0.0217693	-0.307585	0.0452157	0.950196
1111111132169400000 	-0.116272	0.118184	0.156425	-0.0217561	-0.307576	0.0463072	0.950147
1111111132202720000 	-0.115808	0.11692	0.155633	-0.0216291	-0.30713	0.0476328	0.950229
1111111132236020000 	-0.115444	0.116607	0.155459	-0.0203202	-0.306857	0.0479208	0.950331
1111111132269340000 	-0.114949	0.115168	0.154361	-0.0192218	-0.306891	0.048081	0.950335
1111111132302660000 	-0.115504	0.114417	0.154377	-0.0190766	-0.306442	0.0484428	0.950464
1111111132335960000 	-0.115576	0.11326	0.153757	-0.0190766	-0.305907	0.0480503	0.950657
1111111132369280000 	-0.115684	0.111234	0.152601	-0.0192328	-0.305909	0.0475203	0.950679
1111111132402600000 	-0.116549	0.110066	0.151878	-0.0191771	-0.305625	0.0470631	0.950795
1111111132435900000 	-0.116081	0.108457	0.151148	-0.0192208	-0.306327	0.0469735	0.950572
1111111132469220000 	-0.116411	0.108368	0.150566	-0.018123	-0.30665	0.047137	0.950482
1111111132502520000 	-0.115831	0.10571	0.150604	-0.0189352	-0.307404	0.0477411	0.950192
1111111132535840000 	-0.116608	0.106085	0.149247	-0.0174083	-0.307157	0.0481117	0.950283
1111111132569160000 	-0.116326	0.104177	0.14925	-0.0174896	-0.30747	0.0493252	0.950117
1111111132602460000 	-0.116564	0.104045	0.147554	-0.0160802	-0.307211	0.0493496	0.950225
1111111132635780000 	-0.117853	0.104575	0.147476	-0.0151878	-0.306724	0.0499011	0.950368
1111111132669100000 	-0.117153	0.102916	0.147315	-0.0162296	-0.307267	0.0509721	0.950119
1111111132702400000 	-0.116855	0.102075	0.146731	-0.0164509	-0.307734	0.0516996	0.949924
1111111132735720000 	-0.116624	0.100042	0.147214	-0.0174471	-0.307763	0.0517916	0.949892
1111111132769040000 	-0.116837	0.100029	0.146552	-0.01701	-0.30799	0.051508	0.949842
1111111132802340000 	-0.117422	0.0984304	0.146419	-0.017319	-0.307925	0.0516258	0.949851
1111111132835660000 	-0.117695	0.0982184	0.145082	-0.0161116	-0.307574	0.0511164	0.950014
1111111132868960000 	-0.118426	0.0969928	0.144568	-0.0156248	-0.307126	0.0506394	0.950192
1111111132902280000 	-0.117872	0.0952977	0.142931	-0.0153818	-0.307327	0.0510306	0.95011
1111111132935600000 	-0.118397	0.0956163	0.142893	-0.0141667	-0.307264	0.0509473	0.950154
1111111132968900000 	-0.118066	0.0945541	0.143072	-0.0134867	-0.307432	0.0519049	0.950058
1111111133002220000 	-0.117766	0.0932993	0.141259	-0.0132629	-0.308105	0.0523819	0.949816
1111111133035540000 	-0.116723	0.0922172	0.140359	-0.0129957	-0.308997	0.053117	0.94949
1111111133068840000 	-0.117101	0.0909097	0.138849	-0.0117578	-0.309417	0.053571	0.949343
1111111133102160000 	-0.116191	0.0903361	0.138159	-0.0107915	-0.309892	0.0547855	0.949131
1111111133135480000 	-0.116757	0.0891275	0.137816	-0.0104954	-0.309496	0.0552155	0.949238
1111111133168780000 	-0.117248	0.088616	0.136335	-0.00935021	-0.308725	0.0561121	0.949449
1111111133202100000 	-0.116519	0.0863344	0.135481	-0.00976982	-0.308419	0.0575075	0.949461
1111111133235400000 	-0.11546	0.0859909	0.134784	-0.00901786	-0.308352	0.0588486	0.949407
1111111133268720000 	-0.114975	0.0843986	0.134222	-0.00858263	-0.308236	0.0587862	0.949453
1111111133302040000 	-0.114224	0.0822691	0.133726	-0.0084025	-0.308164	0.0591511	0.949455
1111111133335340000 	-0.114051	0.0820041	0.132443	-0.0079241	-0.307746	0.0596146	0.949566
1111111133368660000 	-0.113638	0.0809499	0.131956	-0.00792234	-0.307318	0.0600455	0.949678
1111111133401980000 	-0.112813	0.0795007	0.131595	-0.00791601	-0.306501	0.0606585	0.949902
1111111133435280000 	-0.113023	0.0786734	0.129989	-0.00713375	-0.305188	0.0605657	0.950337
1111111133468600000 	-0.113033	0.0773367	0.129413	-0.00708793	-0.303821	0.0607821	0.950762
1111111133501920000 	-0.112896	0.076716	0.129625	-0.00673618	-0.303265	0.059815	0.951003
1111111133535220000 	-0.113502	0.0763669	0.127778	-0.00682145	-0.302149	0.0597381	0.951362
1111111133568540000 	-0.112581	0.0745955	0.128185	-0.0071779	-0.301964	0.060039	0.9514
1111111133601840000 	-0.11367	0.074669	0.1275	-0.00613861	-0.300882	0.0590837	0.95181
1111111133635160000 	-0.114241	0.0724279	0.126153	-0.00686259	-0.300175	0.0579845	0.952095
1111111133668480000 	-0.115042	0.0714259	0.124733	-0.00604882	-0.299192	0.0569552	0.952472
1111111133701780000 	-0.114925	0.0691028	0.125304	-0.00571133	-0.298809	0.056049	0.952648
1111111133735100000 	-0.114904	0.0665594	0.124807	-0.00553918	-0.298087	0.0552974	0.95292
1111111133768420000 	-0.114708	0.0643801	0.124195	-0.00474589	-0.297357	0.0548589	0.953177
1111111133801720000 	-0.115156	0.0632793	0.123291	-0.00388153	-0.296717	0.0548788	0.953379
1111111133835040000 	-0.115295	0.061196	0.122776	-0.00375438	-0.296027	0.0545148	0.953615
1111111133868340000 	-0.115908	0.0605207	0.12218	-0.00292282	-0.294841	0.0550449	0.953955
