1349442751379249920	0.1787811077	-0.35776537399999997	1.2588964434	-0.1926209561	0.2196854735	-0.149498119 0.9446087933
1349442751389199872	0.1789525482	-0.3621117179	1.2589514043	-0.19943983	0.2149327736	-0.1526569394 0.943781498
1349442751399500032	0.17911886600000002	-0.36743233340000003	1.2586835302	-0.20786976510000002	0.2001736637	-0.1544664543 0.9449131069
1349442751409169920	0.1792543875	-0.3717362368	1.2587499563	-0.2144456784	0.2006277	-0.15963909169999999 0.9424844494
1349442751419219968	0.1794565231	-0.37587607770000003	1.2588486586	-0.22045105339999999	0.19375190109999998	-0.1639921753 0.9417898387
1349442751429380096	0.1797274148	-0.3797204109	1.2583920448	-0.2267360564	0.1911616591	-0.1690148978 0.9399372028
1349442751439470080	0.1803357998	-0.38319057770000003	1.2577115671999999	-0.2318599657	0.18483938870000002	-0.1740755703 0.9390277166
1349442751449590016	0.18044516239999997	-0.38656186530000003	1.2572269228	-0.2362937274	0.181187155	-0.1787422591 0.937756735
1349442751459209984	0.1804822254	-0.38932816340000004	1.2568875473	-0.2396574407	0.17421962920000003	-0.18287515149999997 0.9374265363
1349442751469309952	0.1809430961	-0.39192204280000004	1.2556332959999998	-0.2442586521	0.1701069927	-0.1882393929 0.9359312223
1349442751479409920	0.1812847302	-0.39390835420000003	1.2545624492	-0.2472346093	0.1657649263	-0.19416336260000003 0.9347179391
1349442751489440000	0.1814988906	-0.39612799460000003	1.2533481045000001	-0.2505263422	0.1593166689	-0.199085972 0.9339269386
1349442751499399936	0.1819460243	-0.3979765622	1.2518797182999999	-0.2523783702	0.1544555235	-0.20508428399999998 0.9329464540000001
1349442751509550080	0.1826369046	-0.3991207778	1.2505711461	-0.2547346275	0.1520283552	-0.2104388289 0.9315112174
1349442751519259904	0.1835071713	-0.4003001355	1.2486622216	-0.2569044091	0.1489796857	-0.2148858077 0.9303919967000001
1349442751529129984	0.18477783879999998	-0.4015950596	1.2470853373000002	-0.2583510932	0.1431991251	-0.2205682134 0.9295689251
1349442751539180032	0.1861639349	-0.4018740576	1.2450584952	-0.2593742376	0.1386136199	-0.2264540746 0.9285633104000001
1349442751549550080	0.186812657	-0.4022728693	1.2424956833	-0.2620168383	0.1403597445	-0.2362012369 0.925124475
1349442751559350016	0.18813330260000002	-0.4019869185	1.2407477203	-0.2623543593	0.1338975252	-0.2411547403 0.9247086212000001
1349442751569410048	0.1900178439	-0.4020454638	1.2384547061	-0.2634763352	0.1288571809	-0.2461933968 0.9237774944
1349442751579579904	0.1906394418	-0.4012430182	1.2360128303	-0.2647649476	0.12591115630000002	-0.2533587337 0.9218759436
1349442751589169920	0.19177649530000002	-0.400574393	1.2332984522	-0.2651464042	0.122883092	-0.2585739199 0.920726158
1349442751599310080	0.1932641993	-0.39915785659999997	1.2305555958	-0.26632204940000004	0.11846444490000001	-0.2636897871 0.91951424
1349442751609359872	0.19454320190000002	-0.39734246549999996	1.2281871629999999	-0.2667202924	0.11315256130000001	-0.2701483543 0.9181920551999999
1349442751619109888	0.19644532420000002	-0.39568414090000004	1.2245914118999999	-0.268601198	0.111043484	-0.2751181102 0.9164239011
1349442751629260032	0.1988854132	-0.39206372799999994	1.2225994998	-0.2658273598	0.0990176549	-0.2787522103 0.9175121384
1349442751639419904	0.20021465170000002	-0.3896667853	1.2200470861	-0.266627903	0.0963972798	-0.2851288587 0.9155974332
1349442751649110016	0.2026972727	-0.38656636689999996	1.2171577909	-0.2657631431	0.0905004508	-0.2907230902 0.9146910435
1349442751659510016	0.2045197286	-0.38358889659999995	1.2141050488	-0.2664981418	0.0879392093	-0.29606476660000003 0.9130120973
1349442751669779968	0.2075711686	-0.3793200383	1.21080189	-0.2654918166	0.0842921769	-0.3023818802 0.9115778205
1349442751679409920	0.20912636989999997	-0.3758545485	1.2081448968000001	-0.2671703019	0.08236429370000001	-0.3096799345 0.9088093811
1349442751689179904	0.212637052	-0.37076017299999997	1.204276495	-0.2660499082	0.0783578383	-0.315808815 0.9073821069
1349442751699040000	0.2148863288	-0.3663101544	1.2011345166	-0.2660399074	0.0795561941	-0.3237537187 0.9044761519
1349442751709410048	0.2176058159	-0.3617859742	1.1983092539	-0.2657997579	0.0768326049	-0.3303538103 0.9023932621999999
1349442751719360000	0.22169351539999999	-0.35573911869999997	1.1950056783	-0.2646896041	0.0733233974	-0.3374953403 0.9003665854
1349442751729299968	0.2242723842	-0.3504345064	1.1916580584	-0.2630910768	0.0750087772	-0.3460592529 0.8974406733
1349442751739539968	0.227545971	-0.3451977729	1.1882924058	-0.2625900813	0.0748273206	-0.3531881657 0.8948214576000001
1349442751749240064	0.23140752280000002	-0.3384082458	1.1849594843	-0.2607909159	0.07212031940000001	-0.3599744036 0.8928634758
1349442751759239936	0.2351059425	-0.3322807214	1.1817276956	-0.2595313281	0.0726580454	-0.3678084815 0.8899894489
1349442751769370112	0.23912349149999998	-0.3256078945	1.1783654326000002	-0.25686322289999997	0.0713788256	-0.3755760299 0.8876198476
1349442751779219968	0.2433979866	-0.3183296999	1.1749053187	-0.2545630127	0.0718446079	-0.3824367367 0.8853124687
1349442751789040128	0.24756681190000002	-0.3116021206	1.1716684234	-0.2515993333	0.07041336620000001	-0.3916544479 0.8822394951000001
1349442751799450112	0.2519139814	-0.3038081419	1.1684079867000001	-0.24913895079999998	0.069475491	-0.3990662977 0.8796868928
1349442751809430016	0.2566007597	-0.2962022227	1.1652783721	-0.2460433708	0.0690346075	-0.406028249 0.8774040937
1349442751819470080	0.26116305230000003	-0.2886109455	1.1615509441	-0.2417495757	0.0700438991	-0.41388973700000004 0.8748407172
1349442751829270016	0.2663507596	-0.28009615179999997	1.1587244945	-0.23866020219999998	0.0661717763	-0.4216174733 0.8722965723999999
1349442751839470080	0.27186189850000003	-0.272728697	1.1553846769	-0.2345389882	0.0647738306	-0.4316399342 0.8686096828000001
1349442751849100032	0.2772215938	-0.2638348974	1.152132663	-0.2309531211	0.0670730856	-0.4392114824 0.8655952465000001
1349442751859130112	0.2826291672	-0.2552032288	1.1484193092000001	-0.22629094870000002	0.069974214	-0.4465463006 0.8628397402
1349442751869060096	0.2876356363	-0.2459956748	1.1446397718999999	-0.2232447623	0.07131362549999999	-0.4542887489 0.8594753490000001
1349442751879409920	0.2944496127	-0.2371440257	1.1426826005	-0.2185054484	0.06748547519999999	-0.46232632549999997 0.8567119984999999
1349442751889440000	0.30125322379999997	-0.2275006973	1.1388438351999999	-0.2142126417	0.0656601373	-0.4694639618 0.8540522695
1349442751899389952	0.3072223126	-0.2190041579	1.1356633595999999	-0.2094062048	0.0678099188	-0.4790549475 0.8497394974
1349442751909210112	0.3142788173	-0.2099385214	1.1324616159	-0.20651333449999998	0.0688213013	-0.48679099950000004 0.8459612248
1349442751919460096	0.3204452243	-0.2007029897	1.1297048509	-0.2010538905	0.0701021442	-0.4956376732 0.8420251298999999
1349442751929400064	0.32853877530000003	-0.19040586329999998	1.1263887068	-0.198273179	0.0690831834	-0.5035468304999999 0.8380667334999999
1349442751939379968	0.33586379	-0.18163093579999998	1.1236845296	-0.19355164379999998	0.0683647612	-0.5106315184 0.8349368078
1349442751949390080	0.3428278936	-0.1720266352	1.1206505727	-0.18896461350000002	0.0710959672	-0.519090685 0.830531516
1349442751959480064	0.35113027420000004	-0.1626572911	1.1181603762	-0.1854870569	0.0677328976	-0.5256883619 0.8274409662000001
1349442751969440000	0.3588709657	-0.1533897075	1.1154941416	-0.17958467949999998	0.0691987711	-0.532568927 0.8242155125
1349442751979569920	0.3667594619	-0.1442548431	1.1130161329000001	-0.1755253146	0.0684648806	-0.5405791284 0.8199253808
1349442751989410048	0.3754844284	-0.1344502618	1.1106798766	-0.1707526248	0.0657683363	-0.5463705755 0.8173109942
1349442751999490048	0.38400548450000005	-0.1258382725	1.108516193	-0.1646328096	0.0677548273	-0.5541268881 0.8131720071999999
1349442752009110016	0.3920751174	-0.11712918550000001	1.1058724251	-0.1580472223	0.0726169718	-0.5613066179999999 0.8091246699
1349442752019450112	0.4010274029	-0.10793611300000001	1.1042035176	-0.1523796564	0.0698462673	-0.5679121713 0.8058397514
1349442752029159936	0.4101712512	-0.09853849869999999	1.102047166	-0.1472685733	0.070954509	-0.5747063115 0.8018666226000001
1349442752039450112	0.4197879439	-0.08922644310000001	1.0997313574	-0.1411134817	0.06827990219999999	-0.5807267396 0.7988625001999999
1349442752049139968	0.42862434159999996	-0.0806236618	1.0979539623999999	-0.1343738341	0.0702580917	-0.587740366 0.7947129894
1349442752059239936	0.437998734	-0.0720032941	1.0965402043999999	-0.1282026556	0.0723105863	-0.59288429 0.7917218431
1349442752069459968	0.4471743573	-0.0634733165	1.0950593779	-0.1215077207	0.0733540357	-0.599448651 0.7877286170000001
1349442752079439872	0.4566573781	-0.054649188499999994	1.0934811402	-0.11509178980000001	0.071962055	-0.6050307423 0.7845464570999999
1349442752089430016	0.46639040740000004	-0.046854669	1.0919197233	-0.10947044789999999	0.07092064320000001	-0.6095922122 0.7819103646
1349442752099170048	0.4756453107	-0.0384059042	1.0907351713	-0.1044885893	0.0699148391	-0.6159379454999999 0.7776982045
1349442752109019904	0.48586712649999997	-0.0302371068	1.0895588869	-0.0962572392	0.0686934831	-0.6211278714 0.7747360303
1349442752119439872	0.4950972054	-0.0227741686	1.0885615049	-0.0904995802	0.0670299345	-0.6248443748 0.7725841837999999
1349442752129420032	0.5048069421	-0.014995011200000002	1.087709704	-0.0832227258	0.0671110666	-0.6290515284 0.7699767901000001
1349442752139310080	0.5144907105	-0.0078262197	1.0868175721	-0.07619432799999999	0.0674903793	-0.6332168267 0.7672521903
1349442752149159936	0.5245280118	9.38796796379e-05	1.0860942725	-0.0700718285	0.063536055	-0.6372752981 0.7648093246
1349442752159099904	0.5340087511	0.007602868299999999	1.08575314	-0.0619644334	0.0609608957	-0.6407511768 0.7628119740000001
1349442752169110016	0.544303558	0.014804391699999999	1.0854843395	-0.0545307912	0.0596892297	-0.6436090326 0.7610722711
1349442752179099904	0.5533511749000001	0.0222391395	1.0849944671	-0.046461554	0.060615768099999995	-0.647498351 0.7582301353
1349442752189050112	0.5631396896	0.029457318	1.0847528643000002	-0.0387416482	0.0574986205	-0.6503455965 0.7564678436
1349442752199069952	0.5727443646	0.0363445246	1.0851704869	-0.0292297024	0.055969980499999995	-0.6529724266 0.7547449873000001
1349442752209060096	0.5825673277000001	0.0431270725	1.0853223429	-0.0220137092	0.052793696900000006	-0.6560710761 0.7525283817
1349442752219130112	0.5916459111	0.0505181408	1.085557478	-0.0124620136	0.053896881699999996	-0.6587622553 0.7503146776
1349442752229159936	0.6008737861	0.0566416642	1.0860131786	-0.0045416271999999995	0.052087261600000004	-0.6605491214 0.748960045
1349442752239099904	0.6098273688	0.06335057849999999	1.0868164313	0.0041437814	0.0519084876	-0.662878658 0.7469137988
1349442752249110016	0.6191619113	0.0694072899	1.0872151104	0.0145622664	0.0521632213	-0.664416895 0.7453972956999999
1349442752259109888	0.6281843124000001	0.07556929849999999	1.0880593877	0.0227860223	0.0489244468	-0.665989601 0.74400608
1349442752269110016	0.6360603282	0.08118667759999999	1.0893759320999998	0.030850556	0.04761070480000001	-0.6661956145 0.7436160751
1349442752279020032	0.6449683889	0.0873470548	1.0906681122	0.0418823177	0.0471730033	-0.6672886575 0.7421229189
1349442752289270016	0.6523523668	0.0924950034	1.0918936481000001	0.0490742162	0.04482378309999999	-0.6667614029 0.7423016781999999
1349442752299510016	0.660487206	0.0980496328	1.0929537735	0.0601057178	0.044427949800000005	-0.6670979370000001 0.7412110377
1349442752309550080	0.6680968685	0.1034006732	1.0947356699	0.0694536456	0.0442685541	-0.6670454020000001 0.7404504831000001
1349442752319200000	0.6758151023000001	0.1088119853	1.0963873153	0.07993283400000001	0.0423807823	-0.6663049290999999 0.740170489
1349442752329210112	0.6826796059	0.1140475289	1.0986620595999999	0.0876433991	0.0389270209	-0.6655126332 0.7402001464
1349442752339310080	0.6893487503	0.1190065382	1.1005891476	0.0989030061	0.0376911526	-0.6637670235 0.7404126625
1349442752349080064	0.6955502056999999	0.1238160246	1.1024926016	0.10845368150000001	0.035356982099999996	-0.6619435064 0.7408228379
1349442752359439872	0.7021650294	0.1285554043	1.1050479597	0.1196188887	0.0321979159	-0.6596184824 0.7413218419
1349442752369009920	0.7081358256999999	0.1326612378	1.1066423575	0.1296439277	0.0275735761	-0.6572912464 0.7418897272
1349442752379510016	0.713060789	0.136907992	1.1095886515	0.1382897152	0.024939769900000002	-0.6541681077 0.7431810340999999
1349442752389329920	0.718425993	0.141205066	1.1119050554	0.1499551781	0.0220017834	-0.6513675597 0.7434713635
1349442752399269888	0.7233122885	0.1448282537	1.1147347481	0.1589180542	0.016629068400000002	-0.6480174149 0.7446757389
1349442752409459968	0.7275610001	0.1488870876	1.1171639182	0.16968487940000002	0.0153817226	-0.6447323845 0.7451782315000001
1349442752419219968	0.7311432991	0.1525305812	1.1198131176000001	0.179215312	0.0134255481	-0.640854285 0.7463292919
1349442752429270016	0.7348772785	0.1562759028	1.1225765775	0.18794191489999998	0.009076635100000001	-0.6380911341 0.7466158020999999
1349442752439439872	0.7380136895999999	0.1594318044	1.1261602526999999	0.19768259510000002	0.0084787696	-0.633967709 0.7476193189
1349442752449060096	0.74038524	0.1630766407	1.1292532677	0.2058981944	0.0057502385	-0.6309651855 0.747967782
1349442752459450112	0.7434213044	0.1656885646	1.1323734796	0.2157058571	0.0034888085999999997	-0.6262129736 0.749210333
1349442752469329920	0.7459469409	0.1686312385	1.1351051094	0.2256524278	0.0025786572	-0.6215262655 0.7501862659999999
1349442752479559936	0.74741029	0.1706711738	1.1390073747	0.2318687889	-0.00014644120000000002	-0.6182907907 0.7509682692
1349442752489240064	0.748391123	0.1729484098	1.1423752351	0.2405289993	-0.0007005264	-0.6137338029 0.7519814684999999
1349442752499379968	0.7493950711	0.17567686780000002	1.1453870946	0.2504168345	0.00028412740000000004	-0.6083525095000001 0.7531258543000001
1349442752509440000	0.7495611888	0.17740464379999998	1.1492271469	0.2575034314	-0.0012048592999999999	-0.6034183936 0.7547031028
1349442752519399936	0.749668455	0.179100514	1.1525669179	0.2646858589	-0.0035486031	-0.5986376293 0.7560170582
1349442752529359872	0.7490774572	0.18037251699999998	1.1559253221999999	0.2721762996	-0.004775369099999999	-0.5928885634000001 0.7578788881999999
1349442752539460096	0.7481399825	0.181532234	1.1586711601000002	0.2794030764	-0.0050503478000000004	-0.5871508005 0.7597120194
1349442752549250048	0.7470148312	0.18225171	1.1623247643999999	0.2870073324	-0.007792284399999999	-0.5820552479 0.7607744474
1349442752559529984	0.7457139204000001	0.1828380734	1.1657182149	0.29403076710000003	-0.0097405347	-0.5745187311 0.7637926797
1349442752569289984	0.7432730395999999	0.18284760579999998	1.1688254557	0.301467005	-0.010777166699999998	-0.5688621218 0.765112661
1349442752579549952	0.7404678356000001	0.1827634754	1.171824757	0.3083106461	-0.012282639199999999	-0.5632020339 0.7665488578
1349442752589420032	0.7375070429	0.1826423926	1.1749272887	0.314579025	-0.0155841114	-0.5569025379 0.7685419545000001
1349442752599269888	0.7338288801999999	0.1817187383	1.1777127496	0.3215204375	-0.018102586599999998	-0.5501119268 0.7705022859
1349442752609390080	0.7301403342	0.18084526260000003	1.1804057643	0.32911744719999997	-0.0188574465	-0.5433010496 0.7721075521999999
1349442752619379968	0.7254435809	0.1798825298	1.1832328065	0.3348165133	-0.0226703482	-0.537611442 0.7735359689
1349442752629430016	0.7204920702	0.1783372028	1.1855311768	0.3413328252	-0.0229429531	-0.5305646098 0.7755428539
1349442752639300096	0.7153072145	0.1761025858	1.1875896540000002	0.34983210719999996	-0.021958169	-0.5214506589 0.7779617895000001
1349442752649210112	0.7093539664	0.1735140564	1.1904204076	0.3564786439	-0.022976825	-0.5134020775 0.7802649221
1349442752659460096	0.7033359774	0.17159284460000002	1.1926140424	0.3592805435	-0.028811094	-0.50894599 0.7817041584000001
1349442752669179904	0.6971459293000001	0.1682838863	1.1945747983	0.36593630340000005	-0.026531552799999997	-0.5001362844 0.7843789872
1349442752679470080	0.68974981	0.1649998091	1.1966137731	0.3749033425	-0.0205735193	-0.488972388 0.7873564744
1349442752689139968	0.682890415	0.162278112	1.1986353358	0.37772946909999994	-0.0241268473	-0.48374383600000004 0.78913259
1349442752699190016	0.674682016	0.15753253539999998	1.2003740724	0.3827287144	-0.024022918100000002	-0.47624204340000004 0.7912870191
1349442752709420032	0.6663974317	0.1530268901	1.2018962015999999	0.38872949090000003	-0.0183966507	-0.46541280259999995 0.7949477148
1349442752719429888	0.6579556784	0.1480809635	1.2039151977	0.39388387469999997	-0.0159588178	-0.456431766 0.7976658776000001
1349442752729479936	0.6487856442000001	0.1435446684	1.2056953591	0.3990371289	-0.0132588226	-0.4476377181 0.800133768
1349442752739259904	0.6393042684	0.1375911878	1.2071125691	0.4026401985	-0.0107209774	-0.43882954020000003 0.8032400425
1349442752749260032	0.6301081947	0.13271003539999998	1.208160608	0.4061994786	-0.0118665149	-0.4321494116 0.8050515856
1349442752759290112	0.6197910953	0.12552714439999998	1.2099361373	0.4122633985	-0.0065794986	-0.4216685847 0.8075835592
1349442752769299968	0.6098308272	0.1197153027	1.2104902038	0.413919253	-0.0091279279	-0.4153754625 0.8099696031999999
1349442752779460096	0.5991783486	0.1120353544	1.2120433581999999	0.41937641979999996	-0.00020481229999999998	-0.404430691 0.8127479269
1349442752789199872	0.5889176481	0.10532683820000001	1.2128240098	0.4215626049	-0.0002729341	-0.39890769509999996 0.8143448571999999
1349442752799419904	0.5768026145	0.0968936042	1.2136892237	0.4263179573	0.00654591	-0.38825018240000003 0.8169895631
1349442752809299968	0.5653881854999999	0.0891004793	1.2146318812	0.4294939003	0.0112789665	-0.37869816079999996 0.8197533028
1349442752819490048	0.5538650497	0.0805620632	1.2151625088	0.4315125391	0.0145242727	-0.3716856053 0.8218490037
1349442752829459968	0.5419393004999999	0.0715954992	1.2153717189	0.4336320684	0.0208990565	-0.3626448177 0.8246303383
1349442752839419904	0.5301928645	0.0623403173	1.2158858577	0.4351343868	0.0263488656	-0.3546038584 0.8271758618
1349442752849139968	0.5182560771	0.0525979697	1.2165071768	0.4356293639	0.0322776079	-0.34651520869999997 0.8301279561
1349442752859279872	0.5056445363000001	0.042782958499999996	1.2167131676	0.4356914501	0.037533841400000004	-0.3399339315 0.8325917926999999
1349442752869349888	0.4934708451	0.0321523091	1.2164700367	0.4343702077	0.0433306567	-0.3319571059 0.8362113708
1349442752879300096	0.4814652993	0.021100835	1.2172405747	0.4340673375	0.0478883866	-0.3264463475 0.8382869623
1349442752889430016	0.468999961	0.0102187856	1.2168391436	0.43271917109999997	0.056256298200000006	-0.3184883653 0.8415191674
1349442752899279872	0.4566472952	-0.0012396660000000002	1.216765837	0.43119938869999996	0.060878457000000004	-0.312497767 0.8442191933
1349442752909299968	0.4435838086	-0.0129553693	1.2165745193000002	0.42837401950000004	0.0674425287	-0.3060435687 0.8475166894
1349442752919460096	0.43153898409999997	-0.0251042607	1.2163095312999999	0.42572951649999996	0.0719892926	-0.3009286923 0.8503022067
1349442752929400064	0.41919719920000004	-0.0370283615	1.2156801755	0.4227193904	0.082291665	-0.2934134511 0.8534898626
1349442752939429888	0.4066692212	-0.0495738414	1.2156115458	0.41971479219999996	0.08651668009999999	-0.2882802859 0.8562995002
1349442752949149952	0.3942906987	-0.0625521395	1.2146024474	0.41524895240000004	0.0923892406	-0.2827645791 0.8596957186
1349442752959490048	0.3815341633	-0.0754714437	1.214548632	0.41154420560000005	0.1007173298	-0.2770329861 0.8624036821
1349442752969319936	0.3695623717	-0.0887300467	1.2140588888	0.4065559901	0.10648513289999999	-0.2723586731 0.8655598746
1349442752979219968	0.3570309268	-0.10236675099999999	1.2139241426	0.40132491950000004	0.11034919230000001	-0.26903364280000003 0.8685518199
1349442752989479936	0.3448719882	-0.1161726674	1.2133984075	0.3945601501	0.1146514001	-0.2643739595 0.8725157614
1349442752999450112	0.33252844870000003	-0.1300410075	1.2134811942000001	0.388330154	0.12086374109999999	-0.2611809033 0.8754291423999999
1349442753009590016	0.32038680989999996	-0.1440130218	1.2129250901000002	0.38224542380000004	0.1276601988	-0.25671019170000003 0.8784595534999999
1349442753019089920	0.3087536676	-0.1578763569	1.2128869098000001	0.3748685149	0.13364906199999999	-0.2531183316 0.8817837801999999
1349442753029149952	0.2972663628	-0.172575294	1.2133574997	0.36681868619999997	0.140858489	-0.2486272746 0.8853176920999999
1349442753039389952	0.2854781304	-0.18693500149999998	1.2132359384	0.3583143418	0.148499869	-0.24464230809999998 0.8886555926999999
1349442753049489920	0.2743004449	-0.2023396539	1.2146137259999998	0.34680615130000003	0.15564899529999998	-0.2414939292 0.8928491283
1349442753059389952	0.2634529225	-0.2173937682	1.2152992427	0.337255876	0.1636000343	-0.23643308289999998 0.8964334331999999
1349442753069430016	0.2527926041	-0.232058304	1.2157928495	0.3271380917	0.1709219882	-0.234200795 0.8993977598999999
1349442753079450112	0.2425472571	-0.2470663989	1.2169065615999999	0.3171041032	0.1783683025	-0.22899784780000002 0.9028785755
1349442753089250048	0.2328326838	-0.26138602699999997	1.2184373042	0.3068287457	0.18644484	-0.2246396441 0.9058871192
1349442753099450112	0.2223796268	-0.27618682079999995	1.2203956687000002	0.295348825	0.1970393083	-0.2218710273 0.9081397634
1349442753109149952	0.2132924661	-0.2902965726	1.2220048587	0.2846415622	0.20478719850000002	-0.2185282389 0.9106518506999999
1349442753119460096	0.2036197123	-0.3050066281	1.2245888042	0.2724427991	0.2131531652	-0.21728858690000002 0.9127575359000001
1349442753129319936	0.1936242773	-0.31907827489999996	1.2272628889	0.2596142295	0.2219288125	-0.2156235074 0.9147975498
1349442753139399936	0.18505918559999998	-0.3327299883	1.2295731902	0.2473167577	0.2302263632	-0.21373843620000002 0.9165948527
1349442753149270016	0.1766506757	-0.3463999949	1.2326231345	0.2349392343	0.2396948575	-0.2121546594 0.9177910067
1349442753159460096	0.16906943670000002	-0.35895958149999996	1.2349847487999999	0.2227900541	0.2477333652	-0.210138028 0.9191489437
1349442753169509888	0.1606298783	-0.3718069469	1.2381568866	0.20928992940000002	0.2537768914	-0.21042102 0.9206074132
1349442753179259904	0.1522953812	-0.38425445399999997	1.2416365391	0.19532443929999999	0.26208981	-0.2105301155 0.9213220746999999
1349442753189430016	0.1445274628	-0.3969149985	1.2454846367	0.1817229851	0.2660850936	-0.2128756124 0.922420432
1349442753199219968	0.13694034160000002	-0.4080640809	1.2489680704000001	0.1656365478	0.2754850202	-0.21227346379999998 0.92282854
1349442753209120000	0.1301878701	-0.4191826119	1.2524887428	0.1511514262	0.2805107765	-0.2151282987 0.9231396242000001
1349442753219310080	0.1218336316	-0.4313712394	1.2571603191	0.1356661434	0.2866216562	-0.2170274107 0.923223606
1349442753229309952	0.11514716480000001	-0.4417502056	1.2615932893000001	0.1220138291	0.2922913285	-0.2184891534 0.9230064434
1349442753239520000	0.1079913527	-0.45203514359999997	1.2665259306	0.1058082696	0.2995592425	-0.22129772039999998 0.9220066102
1349442753249309952	0.1019379391	-0.46118159560000005	1.2704015949	0.0907777808	0.3057611154	-0.2228497012 0.9211989717
1349442753259269888	0.09459218119999999	-0.4710424398	1.2756000365	0.0729823109	0.31163997039999997	-0.22559347559999998 0.9201422145
1349442753269060096	0.088415729	-0.47928349119999997	1.2795474112	0.0576142239	0.3172278255	-0.228735883 0.9185461359
1349442753279340032	0.0820335113	-0.4878897975	1.284794522	0.041656458199999996	0.3182448637	-0.2331893116 0.9179366487999999
1349442753289359872	0.0754872749	-0.49752769329999996	1.2898987264	0.0242771042	0.3227238221	-0.2391589966 0.9154577714
1349442753299350016	0.0694062133	-0.5041356261	1.2943390873	0.0090570654	0.32458660699999997	-0.2427399431 0.9141328262999999
1349442753309430016	0.0640674258	-0.5108359179999999	1.29876945	-0.0057004034	0.327584355	-0.2460078808 0.9122149518000001
1349442753319269888	0.0583544916	-0.5179297992	1.3030639859	-0.020779875700000002	0.32679935309999997	-0.2512862882 0.9108378456
1349442753329570048	0.0529561891	-0.5240507801	1.307839994	-0.0354452896	0.3284907898	-0.255394098 0.9086315464
1349442753339209984	0.0476428227	-0.5294113147	1.3115611417	-0.0491190326	0.3284109644	-0.25910576679999997 0.906971753
1349442753349430016	0.0427737204	-0.535329179	1.3162602643	-0.0646274687	0.32699651620000003	-0.2646413723 0.904909671
1349442753359269888	0.0379966443	-0.5403532402000001	1.3199474638	-0.07815983280000001	0.3267555884	-0.2682952757 0.9028507468000001
1349442753369169920	0.032313979799999996	-0.5451626371	1.323513647	-0.09176893609999999	0.32429685760000004	-0.2737203821 0.9008258228
1349442753379480064	0.0285171512	-0.5493322685	1.3274569698999998	-0.1063689132	0.32208402989999996	-0.2779709334 0.8987100156000001
1349442753389189888	0.0244068889	-0.553457082	1.3307785878	-0.1186982057	0.3176508643	-0.2826414563 0.8972861704
1349442753399259904	0.020588383300000002	-0.5570975354	1.3336349122	-0.1313446454	0.31457910079999996	-0.2871048291 0.8951867909000001
1349442753409479936	0.0164726738	-0.560751766	1.3369885492	-0.1437792538	0.308960482	-0.2920250179 0.8936399362
1349442753419500032	0.0120128134	-0.56383949	1.3390721084000001	-0.1553251687	0.3067480068	-0.2970342264 0.8908144704000001
